2017-12-10 20:25:03.361,2071,14504,42,3304,4232,3160,3198,975,4062,1434,5000,9658,9648,10158,1144,712,3586,5580,712,1035,2422,4584,0
2017-12-10 20:25:04.090,2040,14503,42,3306,4232,3164,3199,1007,4003,1544,5000,9658,9659,10245,1369,918,4292,5530,918,1058,2361,4680,0
2017-12-10 20:25:04.794,2166,14521,43,3307,4232,3188,3199,1088,3922,1831,5000,9617,9617,10565,1812,1106,5475,5751,1106,1075,2826,4734,0
2017-12-10 20:25:05.514,2253,14567,45,3307,4232,3202,3199,1190,3836,2232,5000,9575,9575,11441,2660,1739,7759,6435,1739,1179,3441,4744,0
2017-12-10 20:25:06.234,2165,14455,46,3308,4232,3173,3199,1352,3663,2717,5000,9596,9596,12491,2127,2508,6941,6926,2508,1489,3591,4626,0
2017-12-10 20:25:06.921,2099,14535,47,3309,4232,3170,3199,1492,3518,3212,5000,9544,9544,13453,3018,2857,9370,7512,2857,1572,3924,4701,0
2017-12-10 20:25:07.644,2183,14598,48,3310,4232,3170,3199,1546,3469,3434,5000,9523,9513,14970,3398,2929,10332,8319,2929,1582,4766,4728,0
2017-12-10 20:25:08.381,2217,14504,46,3310,4232,3194,3200,1584,3426,3533,5000,9502,9502,15786,3635,2969,10783,8571,2969,1588,4992,4732,0
2017-12-10 20:25:09.096,2236,14504,45,3310,4232,3186,3201,1589,3426,3617,5000,9501,9502,15981,3636,2965,10659,8786,2965,1586,4992,4733,0
2017-12-10 20:25:09.813,2233,14536,44,3312,4232,3178,3201,1584,3437,3565,5000,9502,9502,16048,3603,2952,10790,8748,2952,1588,4957,4728,0
2017-12-10 20:25:10.551,2213,14535,44,3313,4232,3169,3202,1621,3399,3708,5000,9482,9482,16195,3698,3039,11088,8919,3039,1604,4919,4737,0
2017-12-10 20:25:11.254,2256,14504,44,3313,4232,3159,3202,1627,3388,3735,5000,9471,9471,16456,3792,3031,11233,9051,3031,1600,4884,4738,0
2017-12-10 20:25:11.990,2253,14503,44,3314,4232,3149,3202,1621,3405,3712,5000,9482,9482,16487,3797,3060,11231,9179,3060,1607,4849,4740,0
2017-12-10 20:25:12.710,2262,14630,44,3314,4232,3140,3202,1643,3372,3786,5000,9471,9471,16748,3798,3041,11234,9225,3041,1601,4811,4740,0
2017-12-10 20:25:13.429,2267,14472,44,3316,4232,3132,3202,1632,3383,3754,5000,9461,9461,16603,3812,3046,11254,9232,3046,1604,4800,4739,0
2017-12-10 20:25:14.117,2255,14376,43,3317,4232,3124,3203,1616,3405,3680,5000,9471,9471,16428,3729,3029,11115,9153,3029,1603,4800,4736,0
2017-12-10 20:25:14.836,2245,14567,43,3317,4232,3118,3203,1616,3399,3689,5000,9491,9492,16544,3715,2964,11094,9154,2964,1588,4800,4733,0
2017-12-10 20:25:15.574,2228,14536,43,3319,4232,3111,3203,1460,3577,3232,5000,9502,9502,15757,3378,2324,10143,8729,2324,1423,4800,4647,0
2017-12-10 20:25:16.289,2088,14535,42,3319,4232,3105,3203,1120,3900,2114,5000,9565,9565,13454,2255,-500,9192,7235,0,0,3367,4001,0
2017-12-10 20:25:16.979,1289,14536,40,3320,4232,3100,3203,371,4633,0,5000,9638,9638,10712,847,-500,6532,5939,178,1117,2198,2892,178
2017-12-10 20:25:17.699,830,14156,37,3322,4232,3094,3204,371,4633,0,5000,9658,9659,10042,728,-500,5999,5620,454,1388,2094,2963,454
2017-12-10 20:25:18.418,810,14394,33,3323,4232,3090,3204,371,4638,0,5000,9638,9638,9877,727,-500,5963,5529,376,1240,2073,2964,376
2017-12-10 20:25:19.122,783,14471,29,3323,4232,3086,3204,592,4412,0,5000,9647,9648,9779,675,1699,5451,5487,1699,1994,2073,2873,-66
2017-12-10 20:25:19.809,964,14503,26,3326,4232,3083,3204,1126,3900,1902,5000,9647,9648,9983,1350,2818,6322,5671,2448,1738,2448,4146,0
2017-12-10 20:25:20.545,1631,14471,23,3326,4232,3079,3204,1487,3529,3224,5000,9586,9586,11528,2126,3356,7736,6703,3356,1789,3400,4531,0
2017-12-10 20:25:21.281,2078,14504,22,3326,4232,3076,3204,1826,3189,4302,5000,9492,9482,15669,3764,3513,11263,9078,3513,1708,4800,4756,0
2017-12-10 20:25:22.017,2355,14489,24,3327,4232,3072,3204,1939,3071,4820,5000,9388,9378,18964,4801,3676,13037,10769,3676,1706,4800,4788,0
2017-12-10 20:25:22.757,2467,14567,27,3328,4232,3069,3205,2015,2995,5093,5000,9345,9346,20132,5212,3751,13713,11493,3751,1706,4800,4786,0
2017-12-10 20:25:23.472,2533,14568,30,3329,4232,3063,3205,2052,2963,5200,5000,9284,9284,20949,5486,3809,14302,11925,3809,1716,4800,4751,0
2017-12-10 20:25:24.223,2585,14518,33,3330,4232,3059,3205,2112,2904,5426,5000,9252,9253,21648,5808,3931,14526,12272,3931,1740,4800,4702,0
2017-12-10 20:25:24.943,2667,14535,35,3330,4232,3057,3205,2122,2882,5491,5000,9283,9284,20569,5440,3908,13655,11622,3908,1726,4800,4669,0
2017-12-10 20:25:25.696,2717,14630,37,3332,4232,3058,3205,2155,2860,5572,5000,9253,9253,20714,5671,3959,13790,11757,3959,1736,4800,4639,0
2017-12-10 20:25:26.430,2779,14503,40,3333,4232,3061,3205,2187,2823,5724,5000,9231,9232,21297,5964,3987,13694,12101,3987,1736,4800,4596,0
2017-12-10 20:25:27.171,2830,14503,42,3334,4232,3056,3206,2182,2833,5681,5000,9221,9221,21206,5877,3970,13882,11996,3970,1727,4800,4566,0
2017-12-10 20:25:27.902,2880,14645,44,3336,4232,3060,3207,2155,2855,5626,5000,9220,9221,20832,5943,3833,13644,11813,3833,1685,4800,4540,0
